,Twitter ID,Tweet,User ID,Timestamp,Location
0,1590866509060268033,Honfomy Suitable for iPhone 14plus mobile phone case new plated all-inclusive iPhone13 candy bear folding bracket a… https://t.co/dIwCCMoyLS,MiaoYing0925,2022-11-11 00:38:27+00:00,"Nanjing,Jiangsu Province,China"
1,1590861244558639105,Check out this new iphone 13 case that I uploaded to https://t.co/7bNE6PryNX! https://t.co/F14jc0d1jb,FredLarucci,2022-11-11 00:17:32+00:00,"Chicago, Illinois"
2,1590860614238625792,"All Wrapped Up
Day 70 of #365photoadaychallenge 
#Iphone #iphonephotos #iphonephotography #shotoniphone #iphone13… https://t.co/F2UAydhhxd",milfireguy,2022-11-11 00:15:01+00:00,
3,1590860607926013954,"#Apple rolls out 5G update 
Apple has started rolling out the update that will make its iPhones support 5G connecti… https://t.co/WksTvRC6E7",cxlnews,2022-11-11 00:15:00+00:00,Nepal
4,1590850215913066496,Check out this new iphone 13 case that I uploaded to https://t.co/7bNE6PryNX! https://t.co/mZnQvMYTFq,FredLarucci,2022-11-10 23:33:42+00:00,"Chicago, Illinois"
5,1590845245394386951,Check out this new iphone 13 case that I uploaded to https://t.co/7bNE6PryNX! https://t.co/a8RXj2NmhI,FredLarucci,2022-11-10 23:13:57+00:00,"Chicago, Illinois"
6,1590838993759137793,@RLeBonTennant Good for you! I’m sticking with my iPhone13 for now. I’ll never be an Android guy.,scrivbalto,2022-11-10 22:49:07+00:00,
7,1590833279179137043,"iPhone 14 Pro Max Giveaway

Follow+❤+♻️+Comment

To Enter click link below: https://t.co/IRUct1oN4g… https://t.co/lWdMIJ2Y4T",ContestsGleam,2022-11-10 22:26:24+00:00,
8,1590788934996746241,Check out this new iphone 13 case that I uploaded to https://t.co/f1IowKhXyx! https://t.co/6eVLDiVz0A… https://t.co/QK8pdjbwne,VivianAaron5,2022-11-10 19:30:12+00:00,"USA, Weston, Florida"
9,1590787268192894976,@jasonrowphoto #modern  This is interior of Frank Gehry’s Walt Disney Concert Hall in Los Angeles. IPhone13 a few w… https://t.co/ADTbFauw8Q,prosenesq,2022-11-10 19:23:34+00:00,Los Angeles
10,1590777926391197696,Candy Lanyard Rope Case For iPhone #apple #iphone13 #iphone12 https://t.co/D4ahdOCsDz https://t.co/oTVz3eTBay,tweggo,2022-11-10 18:46:27+00:00,
11,1590770380977111040,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDfUUiE! https://t.co/DD9FhIHOzQ,NightGallery1,2022-11-10 18:16:28+00:00,"Chicago, Illinois"
12,1590763556974514176,"iPhone 13 Pro Max Case - Moon Light

Link: https://t.co/A51UliNv8d

#caseco #iPhone #NewProduct #iPhone14… https://t.co/8aCRPVUfVu",Caseco_inc,2022-11-10 17:49:21+00:00,"Toronto, Ontario"
13,1590760209156145153,"Jordan Henderson Liverpool FC Team Club Phone Case Apple Samsung

   #apple #english #football #iphone13… https://t.co/8LMa6zHH9d",footballcase22,2022-11-10 17:36:03+00:00,"Stoke-on-Trent, England"
14,1590759838895681536,"#UtchfixPhoneServiceCentre 📱
Samsung s22 ultra vs iPhone13 Pro max for your order we can deliver 🛵😇 call us 0742743… https://t.co/1RSw9AsOdS",UtchfixPhoneSC,2022-11-10 17:34:35+00:00,"Kampala, Uganda"
15,1590758998336327680,"Kieta Liverpool FC Team Club Phone Case Apple Samsung

   #apple #english #football #iphone13 #kieta #liverpool… https://t.co/sCX3Fh1e32",footballcase22,2022-11-10 17:31:14+00:00,"Stoke-on-Trent, England"
16,1590753890274017281,"iOS 16.2 Beta 2 5G in India, Medication Widget and More in Hindi 
https://t.co/yb1WU3QyBE 

#YouTube #imdypro… https://t.co/qFE8cHnj9U",imdypro,2022-11-10 17:10:56+00:00,Mumbai
17,1590750792302366720,@hiro_10sen iPhone13,TamuraMaki220,2022-11-10 16:58:38+00:00,神奈 横須賀市 💌ファンレターはTOPページ
18,1590747395364900864,"Women’s contribution in the villages
.
#Farmers #india #photography #paddycrop #PakvsNz #iphone13 https://t.co/bjF1rkubEY",Khanaa_badosh,2022-11-10 16:45:08+00:00,Delhi
19,1590746855347847170,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDgbXkE! https://t.co/r6Pa6qG0hv,NightGallery1,2022-11-10 16:42:59+00:00,"Chicago, Illinois"
20,1590741453881212929,Get your IPhone 13 PRO now. Enter your mobile number for a chance to win! Gift Card Heaven. (AUS Residents.)… https://t.co/PvZcf26UuT,koolkatm,2022-11-10 16:21:31+00:00,
21,1590738929837551616,Finally @Apple enabled 5G support on iPhone #apple #iPhone #iphone13 #5GforIndustry #5g #5gindia #Airtel5GPlus… https://t.co/grAmZNQPkb,mrchefrahul,2022-11-10 16:11:30+00:00,Bhilai
22,1590738428840542208,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDfUUiE! https://t.co/LLp8sZAnpi,NightGallery1,2022-11-10 16:09:30+00:00,"Chicago, Illinois"
23,1590734728759771136,@riiicoco514 iPhone13？,CaBoone,2022-11-10 15:54:48+00:00,ジャスコ
24,1590732355245076480,@preorder_jia Iphone13,rutoismycutest,2022-11-10 15:45:22+00:00,하규정
25,1590728518035738624,"Enter Your Details to Win a New iPhone 14 Pro only for YOU!
https://t.co/tEFB7dZLbv

#iPhone 
#iPhone14ProMax… https://t.co/bbIYtekuXC",IkhlasEl5,2022-11-10 15:30:07+00:00,
26,1590727478154493952,Even IPhone13 is replaceable 😐.What About You?,Rajat24carat,2022-11-10 15:25:59+00:00,"Gaya,Bihar"
27,1590721545869090816,❤️😘#bishnoi #iphone13 Click @ Fitkasni-The Brother's Land https://t.co/O2r5A5rAc6,sarsa_babal,2022-11-10 15:02:25+00:00,JODHPUR
28,1590721150908534787,Dear @AppleSupport an observation.When iPhone13 in pocket and in walking mode the phone often goes on camera mode a… https://t.co/djoMHS7zb9,incognitobk,2022-11-10 15:00:51+00:00,"Delhi,India"
29,1590715408440389633,Check out this new iphone 13 case that I uploaded to https://t.co/f1IowKz0Ax! https://t.co/68IeM4krLX #Climate… https://t.co/o1fV6JY3wo,VivianAaron5,2022-11-10 14:38:02+00:00,"USA, Weston, Florida"
30,1590712125714202625,Check out this new iphone 13 case that I uploaded to https://t.co/f1IowKhXyx! https://t.co/6eVLDiVz0A #Climate… https://t.co/cGEjc8WWf9,VivianAaron5,2022-11-10 14:24:59+00:00,"USA, Weston, Florida"
31,1590711147577380869,"#wallpapers #homescreen
#iPhone14ProMax
#iPhone14Pro
#iPhone14Plus
#iPhone14
#iPhone13ProMax
#iPhone13Pro
#iPhone13… https://t.co/djFv9zHraT",jianoliu,2022-11-10 14:21:06+00:00,
32,1590711091373682690,"Wts / Jual
iPhone 13 256 GB Blue
Digimap
Garansi iBox Jan 2023
Battery Health 99%
IMEI no issue
Sim card no issue
F… https://t.co/Tc7R2QJQO2",meascancer,2022-11-10 14:20:52+00:00,
