,Twitter ID,Tweet,User ID,Timestamp,Location
0,1591836844937052161,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDfUUiE! https://t.co/LQ2XX0b4qb,NightGallery1,2022-11-13 16:54:13+00:00,"Chicago, Illinois"
1,1591835412695515136,"New Video: How to change device name in iPhone - Change Hotspot Name #ytshorts 
.
.
https://t.co/rBeRyesfUd
.
.… https://t.co/7IQjFlqRsk",tech2touch,2022-11-13 16:48:31+00:00,"Karnataka, India"
2,1591834298604453889,@yanyanandfries_ @hjorinay @lomerosbren Iphone13 pro max be like,aikeelugh,2022-11-13 16:44:06+00:00,send me
3,1591833253111271424,"Companion

#duke250 #ktm #shotoniphone #iphone13 https://t.co/Hc2AbZprRv",immanueldavid_r,2022-11-13 16:39:57+00:00,"Nagercoil, India"
4,1591831771825553409,"Unless @Apple puts out a buyback plan for the #iPhone13 , it’s the last #appleproduct I will purchase. Been @Apple… https://t.co/4xUhhqF4gv",GeoQuinIV,2022-11-13 16:34:03+00:00,
5,1591830879856635905,@alkworz iPhone13/,meowww_zzz,2022-11-13 16:30:31+00:00,^ ̳ට  ̫ ට ̳^
6,1591829099517218816,What should I do  #iPhone13 https://t.co/n1H19AFML4… https://t.co/hV0rEo2RXl,Deez9587667,2022-11-13 16:23:26+00:00,
7,1591828925537288194,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDfUmt6! https://t.co/7ulExmUuQn,NightGallery1,2022-11-13 16:22:45+00:00,"Chicago, Illinois"
8,1591828053004541952,"iPhone Case - My Second Love Is Football Design
--Best Gift For Football Lover
https://t.co/JvlSdTmBj9… https://t.co/0IeaWZwozM",YnCreator,2022-11-13 16:19:17+00:00,United State
9,1591827631674384385,"iPhone Case - My Second Love Is Football Design
--Best Gift For Football Lover
https://t.co/JvlSdTn98H… https://t.co/X01Q3hCfWt",YnCreator,2022-11-13 16:17:36+00:00,United State
10,1591822472852434944,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDfUUiE! https://t.co/DlS7rNyB55,NightGallery1,2022-11-13 15:57:06+00:00,"Chicago, Illinois"
11,1591817687872815106,"SC collegium perfect, doesn't require fine tuning: Ex-CJI U.U. Lalit https://t.co/P5setZiV12 #Iphone13… https://t.co/3EzZ5JQwsT",Andhravilasnews,2022-11-13 15:38:05+00:00,USA
12,1591815805770964993,All #iphone13 repairs are 13% off today at our Centennial and Denver locations! Show us this tweet to receive. If w… https://t.co/X0FTDQKztq,LaptopRepairDen,2022-11-13 15:30:37+00:00,Denver | Boulder | Centennial
13,1591809477761957888,"WTT/ LFT ph
My iphone 13 pro max mag 1month palang
- sobrang kinis and everything 
- unused cord#
- with free cases… https://t.co/5mPCfR9leK",j0shhyung,2022-11-13 15:05:28+00:00,he / him 🫶🏻
14,1591808927292952577,MLAs' poaching case: Illegal constructions of accused demolished in Hyd https://t.co/N44vAjbNGM #KCR #Breakingnews… https://t.co/luNIj44h8D,Andhravilasnews,2022-11-13 15:03:17+00:00,USA
15,1591808018412228608,@AndroidEducator @encoword I’m always somewhat in doubt of switching back to android. But please do tell me. Exampl… https://t.co/xK2nvMfHh7,curtricias,2022-11-13 14:59:40+00:00,
16,1591806093520506880,Hey! You can use my code BBSIA50 at checkout to get 15% off your entire purchase at IDEAL OF SWEDEN!… https://t.co/XzZLfyWUzq,Cris92mHerman,2022-11-13 14:52:01+00:00,Oradea
17,1591798788653711361,I charged my iPhone 12 79% and when restart charging showing 83% in ios16 #ios16 #ios16.1 #applesupport… https://t.co/pC6rJsqPZX,NYaparalla,2022-11-13 14:23:00+00:00,
18,1591795615985373187,"Never miss a mirror selfie! 💫

#mirrorselfie #iphone13 #black #photographerlife #photographer https://t.co/9MfRAE1sAA",officialphalder,2022-11-13 14:10:23+00:00,"Kolkata, India"
19,1591795333457133570,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDfUmt6! https://t.co/9ma7Wc1LUA,NightGallery1,2022-11-13 14:09:16+00:00,"Chicago, Illinois"
20,1591792959435177984,"3 Mind-blowing Facts About Apple....
.@apple 
.
. 
. 
.#apple #iphone14 #stevjobs #india #motivation #iphone13… https://t.co/GeQyaayMjq",WISHBHARAT,2022-11-13 13:59:50+00:00,"Surat, India"
21,1591791685734133761,"Iphone detect 3 faces. #
#iPhone13  #photography #face https://t.co/GFtffYfUI3",epiripson,2022-11-13 13:54:46+00:00,"Medan, Indonesia"
22,1591790358903795713,Here's your chance to win your IPhone 13 PRO now. (AUS Residents.) https://t.co/twqjW6eIMY  #iphone13pro #iphone13… https://t.co/Aj8KRS99Ni,koolkatm,2022-11-13 13:49:30+00:00,
23,1591790033224499202,Metal Bear iPhone13 mobile phone shell new Apple 14promax all-inclusive anti-fall 12 tide brand 12promax net red po… https://t.co/vQnmi37kIJ,TT_TuTe,2022-11-13 13:48:12+00:00,hongkong
24,1591789875845419008,Retro Sweet Color Korean Fashion Phone Case for Apple iPhone #iphone #iphonecase #iphone13 https://t.co/D9DH2dzjKV https://t.co/UfRcZyk6ZE,tweggo,2022-11-13 13:47:35+00:00,
25,1591789332305969154,Check out this new iphone 13 case that I uploaded to https://t.co/6SKcDfUUiE! https://t.co/5Dr1lEzRIB,NightGallery1,2022-11-13 13:45:25+00:00,"Chicago, Illinois"
26,1591789268669632512,"#wallpapers #homescreen
#iPhone14ProMax
#iPhone14Pro
#iPhone14Plus
#iPhone14
#iPhone13ProMax
#iPhone13Pro
#iPhone13… https://t.co/eUQNQmEAeR",jianoliu,2022-11-13 13:45:10+00:00,
27,1591788568909078529,"New XN iPhone Lock Screen!

@razelberii #iphone #Wallpapers #iPhone13 #iPhone14 #Android #ninja #ninjas #twitch… https://t.co/60gyx2O4lK",XtianNinja,2022-11-13 13:42:23+00:00,Canada
28,1591788432682266626,"wildflower iPhone Case
https://t.co/jYmwCFGwOR

#moon #iPhone14ProMax #iPhone #iphonecase  #Cat #shopping… https://t.co/zRE4vR1Mvf",sefcaseshop,2022-11-13 13:41:51+00:00,
29,1591787237150449664,"moon cat iPhone Case
https://t.co/Efxqp1tKf2

#moon #iPhone14ProMax #iPhone #iphonecase  #Cat #shopping… https://t.co/Tq4QOq1fj3",sefcaseshop,2022-11-13 13:37:05+00:00,
30,1591785939466346497,"horse iPhone Case
https://t.co/qfbwzV8ybR

#shoppingstar #iPhone14ProMax #iPhone #iphonecase  #horse  #shopping… https://t.co/dyFuviF1dy",sefcaseshop,2022-11-13 13:31:56+00:00,
31,1591784724493893633,"Gold Mix cassette tape iPhone Case
https://t.co/VdP0JjcmDf

#iPhone14ProMax #iPhone #iphonecase #shopping… https://t.co/IVbQVS2oLe",sefcaseshop,2022-11-13 13:27:06+00:00,
32,1591780184466018306,"Starry Moon iPhone Case
https://t.co/hTLoXUwdMS

#iPhone14ProMax #iPhone #phonecase #shopping #iPhone14Pro… https://t.co/nqgkrsbiZ0",sefcaseshop,2022-11-13 13:09:04+00:00,
33,1591779764200693765,@Maya19x @marin2yd iPhone13 I can afford that lol gorgeous pic tho,CraigW090506,2022-11-13 13:07:24+00:00,"Toronto, Ontario"
34,1591779214893715457,"starry night iPhone Case
https://t.co/bILcGMdcek

#iPhone14ProMax #iPhone #phonecase #shopping #iPhone14Pro… https://t.co/4DMmZVgB18",sefcaseshop,2022-11-13 13:05:13+00:00,
35,1591778332181692417,"Evil Smile iPhone Case
https://t.co/vADLjhzQl1

#iPhone14ProMax #iPhone #phonecase #shopping #iPhone14Pro #iPhone13… https://t.co/f91MPagAd9",sefcaseshop,2022-11-13 13:01:42+00:00,
36,1591777674904887296,"@GetRhinoShield hello rhinoshield folks, so there are a few things i wanna say about my experience with rhinoshield… https://t.co/jvJI6PI1zL",beachboy_lee,2022-11-13 12:59:06+00:00,india
37,1591777461079089153,"starry night iPhone Case
https://t.co/YNecCQhW6P

#iPhone14ProMax #iPhone #phonecase #shopping #iPhone14Pro… https://t.co/icVeyAxdnt",sefcaseshop,2022-11-13 12:58:15+00:00,
