,Twitter ID,Tweet,User ID,Timestamp,Location
0,1590877919735582720,Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/TlbJXAjJdF,HusainMubaarok,2022-11-11 01:23:47+00:00,
1,1590876817543827456,Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/tIC0pKAoQ5,TTCN_HP,2022-11-11 01:19:25+00:00,
2,1590873270299299841,A problem occurred with the quick start function on Apple's iPhone 14. Support didn't solve it. Some of my fitness… https://t.co/x5CJt9RWdr,MayaNoAtama,2022-11-11 01:05:19+00:00,埼玉県
3,1590873195691003904,￼ click the link to receive your iPhone 14 giveaway  ￼ and have a chance to claim a brand new iPhone 14 before Chri… https://t.co/Iz910Pe0y6,RhodeToGoals,2022-11-11 01:05:01+00:00,
4,1590870256331149312,Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/G2mz2SZSO1,sleepsuckers,2022-11-11 00:53:20+00:00,
5,1590870164224217088,"Just saw a @LucidMotors #LucidAir in the wild. Dark night, rainy, still beautiful. Taken by my Son on #iPhone14 by… https://t.co/M409IhiSpS",awraynor,2022-11-11 00:52:58+00:00,"Spartanburg, SC"
6,1590868937478397953,Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/1roqqVZpc0,MUHAMADAHMAD131,2022-11-11 00:48:06+00:00,"DKI Jakarta, Indonesia"
7,1590867655636160514,"@SayuGives DONE

#iPhone14 #iPhone #iphonegiveaway #Giveaway #GiveawayAlert #AppleWatch",BreTeguh,2022-11-11 00:43:00+00:00,
8,1590866509060268033,Honfomy Suitable for iPhone 14plus mobile phone case new plated all-inclusive iPhone13 candy bear folding bracket a… https://t.co/dIwCCMoyLS,MiaoYing0925,2022-11-11 00:38:27+00:00,"Nanjing,Jiangsu Province,China"
9,1590864097071206400,@SayuGives iPhone14 giveaway,aniesygmanies,2022-11-11 00:28:52+00:00,"Pancoran Mas, Indonesia"
10,1590863090371166208,Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/6RyYMD3Hr1,SKorcmar,2022-11-11 00:24:52+00:00,
11,1590863047496982528,"@SayuGives It's spam

#iPhone14 #iPhone #iphonegiveaway #Giveaway #GiveawayAlert #AppleWatch",surendravns60,2022-11-11 00:24:41+00:00,Indian 
12,1590862230870192134,"@SayuGives I can't believe.

#iPhone14 #iPhone #iphonegiveaway #Giveaway #GiveawayAlert #AppleWatch",surendravns60,2022-11-11 00:21:27+00:00,Indian 
13,1590860607926013954,"#Apple rolls out 5G update 
Apple has started rolling out the update that will make its iPhones support 5G connecti… https://t.co/WksTvRC6E7",cxlnews,2022-11-11 00:15:00+00:00,Nepal
14,1590859721145487360,"Finally, I got it❤️.
#iPhone14 https://t.co/zQUx9X08CW",uviiov,2022-11-11 00:11:28+00:00,Riyadh
15,1590859580560793600,"@SayuGives iPhone14 giveaway to one of my followers in 48 hours. To enter this raffle follow the steps below.

Foll… https://t.co/EGuWhHKU7R",FitriyantiRieka,2022-11-11 00:10:55+00:00,
16,1590856143487868928,Amazing 😍 #iPhone14Pro #iPhone14 #PictureOfTheDay #picturethis https://t.co/y73wnd8ISL,TweetinoutheBlu,2022-11-10 23:57:15+00:00,"Apopka, FL"
17,1590855208481230848,Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/LjYGDYwTQb,MALest26,2022-11-10 23:53:33+00:00,"Jakarta Selatan, DKI Jakarta"
18,1590855015517732865,"Here are some 3D wallpapers. 

#Apple #iPhone #iPhone14 #iPhone14Pro #iPhone14ProMax #Wallpapers #wallpaper https://t.co/ADCHNhHmFq",Moto760,2022-11-10 23:52:47+00:00,Springfield MO
19,1590854516555264000,Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/46lI76BWfo,Airdrop2472,2022-11-10 23:50:48+00:00,
20,1590854076040105985,"@theokruz2 @jahbless1986 
Join me in this massive airdrop from Attlas with iPhone14 and 600.000.000 SHIB prize pool! https://t.co/L7dHqxiuig",noobtrader234,2022-11-10 23:49:03+00:00,Metaverse
21,1590853580851855362,"The Quick &amp; Easy Way To  Clean Your Phone.
Shop Now: https://t.co/yEQfYM4vMi
.
..
...
...
..
.
#screencleaner… https://t.co/bqoahTJL5c",halisoshopltd,2022-11-10 23:47:04+00:00,"17 King Edwards Road, London"
